V1,Ericson2018figure5,Ericson2018figure5_14,0,"([1],0,0) = T",True,True,
V1,Ericson2018figure5,Ericson2018figure5_15,0,"([1],0,0) = T",True,True,
V1,Ericson2018figure5,Ericson2018figure5_16,0,"([1],0,0) = T",True,True,
V1,Ericson2018figure5,Ericson2018figure5_17,0,"([1],0,0) = T",True,True,
V1,Ericson2018figure5,Ericson2018figure5_18,0,"([1],0,0) = T",True,True,
V1,Ericson2018figure5,Ericson2018figure5_19,0,"([1],0,0) = T",True,True,
V1,Ericson2018figure5,Ericson2018figure5_2,0,"([1],0,0) = T",True,True,
V1,Ericson2018figure5,Ericson2018figure5_3,0,"([1],0,0) = T",True,True,
V1,Ericson2018figure5,Ericson2018figure5_4,0,"([1],0,0) = T",True,True,
V1,Ericson2018figure5,Ericson2018figure5_5,0,"([1],0,0) = T",True,True,
V1,Ericson2018figure5,Ericson2018figure5_6,0,"([1],0,0) = T",True,True,
V1,Ericson2018figure5,Ericson2018figure5_7,0,"([1],0,0) = T",True,True,
V1,Ericson2018figure5,Ericson2018figure5_8,0,"([1],0,0) = T",True,True,
V1,Ericson2018figure5,Ericson2018figure5_9,0,"([1],0,0) = T",True,True,
V2,Ericson2018figure5,Ericson2018figure5_0,0,"([1],0,0) = T",True,True,
V2,Ericson2018figure5,Ericson2018figure5_1,0,"([1],0,0) = T",True,True,
V2,Ericson2018figure5,Ericson2018figure5_10,0,"([1],0,0) = T",True,True,
V2,Ericson2018figure5,Ericson2018figure5_11,0,"([1],0,0) = T",True,True,
V2,Ericson2018figure5,Ericson2018figure5_12,0,"([1],0,0) = T",True,True,
V2,Ericson2018figure5,Ericson2018figure5_13,0,"([1],0,0) = T",True,True,
V2,Ericson2018figure5,Ericson2018figure5_14,0,"([1],0,0) = T",True,True,
V2,Ericson2018figure5,Ericson2018figure5_15,0,"([1],0,0) = T",True,True,
V2,Ericson2018figure5,Ericson2018figure5_16,0,"([1],0,0) = T",True,True,
V2,Ericson2018figure5,Ericson2018figure5_17,0,"([1],0,0) = T",True,True,
V2,Ericson2018figure5,Ericson2018figure5_18,0,"([1],0,0) = T",True,True,
V2,Ericson2018figure5,Ericson2018figure5_19,1,error importing source code Ericson2018figure5_19,"expected an indented block after function definition on line 1 (Ericson2018figure5_19.py, line 2)",should import,import error
V2,Ericson2018figure5,Ericson2018figure5_2,0,"([1],0,0) = T",True,True,
V2,Ericson2018figure5,Ericson2018figure5_3,0,"([1],0,0) = T",True,True,
V2,Ericson2018figure5,Ericson2018figure5_4,0,"([1],0,0) = T",True,True,
V2,Ericson2018figure5,Ericson2018figure5_5,1,error importing source code Ericson2018figure5_5,"expected an indented block after function definition on line 1 (Ericson2018figure5_5.py, line 2)",should import,import error
V2,Ericson2018figure5,Ericson2018figure5_6,1,error importing source code Ericson2018figure5_6,"expected an indented block after 'for' statement on line 3 (Ericson2018figure5_6.py, line 4)",should import,import error
V2,Ericson2018figure5,Ericson2018figure5_7,0,"([1],0,0) = T",True,True,
V2,Ericson2018figure5,Ericson2018figure5_8,0,"([1],0,0) = T",True,True,
V2,Ericson2018figure5,Ericson2018figure5_9,0,"([1],0,0) = T",True,True,
V3,Ericson2018figure5,Ericson2018figure5_0,0,"([1],0,0) = T",True,True,
V3,Ericson2018figure5,Ericson2018figure5_1,0,"([1],0,0) = T",True,True,
V3,Ericson2018figure5,Ericson2018figure5_10,0,"([1],0,0) = T",True,True,
V3,Ericson2018figure5,Ericson2018figure5_11,1,error importing source code Ericson2018figure5_11,"expected an indented block after function definition on line 1 (Ericson2018figure5_11.py, line 2)",should import,import error
V3,Ericson2018figure5,Ericson2018figure5_12,0,"([1],0,0) = T",True,True,
V3,Ericson2018figure5,Ericson2018figure5_13,1,error importing source code Ericson2018figure5_13,"expected an indented block after function definition on line 1 (Ericson2018figure5_13.py, line 2)",should import,import error
V3,Ericson2018figure5,Ericson2018figure5_14,1,error importing source code Ericson2018figure5_14,"expected an indented block after function definition on line 1 (Ericson2018figure5_14.py, line 2)",should import,import error
V3,Ericson2018figure5,Ericson2018figure5_15,0,"([1],0,0) = T",True,True,
V3,Ericson2018figure5,Ericson2018figure5_16,0,"([1],0,0) = T",True,True,
V3,Ericson2018figure5,Ericson2018figure5_17,1,error importing source code Ericson2018figure5_17,"expected an indented block after 'for' statement on line 3 (Ericson2018figure5_17.py, line 4)",should import,import error
V3,Ericson2018figure5,Ericson2018figure5_18,1,error importing source code Ericson2018figure5_18,"expected an indented block after function definition on line 1 (Ericson2018figure5_18.py, line 2)",should import,import error
V3,Ericson2018figure5,Ericson2018figure5_19,0,"([1],0,0) = T",True,True,
V3,Ericson2018figure5,Ericson2018figure5_2,0,"([1],0,0) = T",True,True,
V3,Ericson2018figure5,Ericson2018figure5_3,0,"([1],0,0) = T",True,True,
V3,Ericson2018figure5,Ericson2018figure5_4,1,error importing source code Ericson2018figure5_4,"expected an indented block after function definition on line 1 (Ericson2018figure5_4.py, line 2)",should import,import error
V3,Ericson2018figure5,Ericson2018figure5_5,0,"([1],0,0) = T",True,True,
V3,Ericson2018figure5,Ericson2018figure5_6,0,"([1],0,0) = T",True,True,
V3,Ericson2018figure5,Ericson2018figure5_7,0,"([1],0,0) = T",True,True,
V3,Ericson2018figure5,Ericson2018figure5_8,0,"([1],0,0) = T",True,True,
V3,Ericson2018figure5,Ericson2018figure5_9,0,"([1],0,0) = T",True,True,
V1,Ericson2022figure2,Ericson2022figure2_0,0,"(0,0) :",correct,correct,
V1,Ericson2022figure2,Ericson2022figure2_1,0,"(0,0) :",correct,correct,
V1,Ericson2022figure2,Ericson2022figure2_10,0,"(0,0) :",correct,correct,
V1,Ericson2022figure2,Ericson2022figure2_11,1,error importing source code Ericson2022figure2_11,"expected an indented block after function definition on line 1 (Ericson2022figure2_11.py, line 2)",should import,import error
V1,Ericson2022figure2,Ericson2022figure2_12,0,"(0,0) :",correct,correct,
V1,Ericson2022figure2,Ericson2022figure2_13,0,"(0,0) :",correct,correct,
V1,Ericson2022figure2,Ericson2022figure2_14,0,"(0,0) :",correct,correct,
V1,Ericson2022figure2,Ericson2022figure2_15,0,"(0,0) :",correct,correct,
V1,Ericson2022figure2,Ericson2022figure2_16,0,"(0,0) :",correct,correct,
V1,Ericson2022figure2,Ericson2022figure2_17,0,"(0,0) :",correct,correct,
V1,Ericson2022figure2,Ericson2022figure2_18,0,"(0,0) :",correct,correct,
V1,Ericson2022figure2,Ericson2022figure2_19,0,"(0,0) :",correct,correct,
V1,Ericson2022figure2,Ericson2022figure2_2,1,error importing source code Ericson2022figure2_2,"expected an indented block after function definition on line 1 (Ericson2022figure2_2.py, line 2)",should import,import error
V1,Ericson2022figure2,Ericson2022figure2_3,0,"(0,0) :",correct,correct,
V1,Ericson2022figure2,Ericson2022figure2_4,0,"(0,0) :",correct,correct,
V1,Ericson2022figure2,Ericson2022figure2_5,0,"(0,0) :",correct,correct,
V1,Ericson2022figure2,Ericson2022figure2_6,0,"(0,0) :",correct,correct,
V1,Ericson2022figure2,Ericson2022figure2_7,0,"(0,0) :",correct,correct,
V1,Ericson2022figure2,Ericson2022figure2_8,0,"(0,0) :",correct,correct,
V1,Ericson2022figure2,Ericson2022figure2_9,0,"(0,0) :",correct,correct,
V2,Ericson2022figure2,Ericson2022figure2_0,0,"(0,0) :",correct,correct,
V2,Ericson2022figure2,Ericson2022figure2_1,0,"(0,0) :",correct,correct,
V2,Ericson2022figure2,Ericson2022figure2_10,0,"(0,0) :",correct,correct,
V2,Ericson2022figure2,Ericson2022figure2_11,1,error importing source code Ericson2022figure2_11,"expected an indented block after function definition on line 1 (Ericson2022figure2_11.py, line 2)",should import,import error
V2,Ericson2022figure2,Ericson2022figure2_12,1,error importing source code Ericson2022figure2_12,"expected an indented block after function definition on line 1 (Ericson2022figure2_12.py, line 2)",should import,import error
V2,Ericson2022figure2,Ericson2022figure2_13,0,"(0,0) :",correct,correct,
V2,Ericson2022figure2,Ericson2022figure2_14,1,error importing source code Ericson2022figure2_14,"expected an indented block after function definition on line 1 (Ericson2022figure2_14.py, line 2)",should import,import error
V2,Ericson2022figure2,Ericson2022figure2_15,0,"(0,0) :",correct,correct,
V2,Ericson2022figure2,Ericson2022figure2_16,1,error importing source code Ericson2022figure2_16,"expected an indented block after function definition on line 1 (Ericson2022figure2_16.py, line 2)",should import,import error
V2,Ericson2022figure2,Ericson2022figure2_17,0,"(0,0) :",correct,correct,
V2,Ericson2022figure2,Ericson2022figure2_18,1,error importing source code Ericson2022figure2_18,"expected an indented block after function definition on line 1 (Ericson2022figure2_18.py, line 2)",should import,import error
V2,Ericson2022figure2,Ericson2022figure2_19,0,"(0,0) :",correct,correct,
V2,Ericson2022figure2,Ericson2022figure2_2,1,error importing source code Ericson2022figure2_2,"expected an indented block after function definition on line 1 (Ericson2022figure2_2.py, line 2)",should import,import error
V2,Ericson2022figure2,Ericson2022figure2_3,0,"(0,0) :",correct,correct,
V2,Ericson2022figure2,Ericson2022figure2_4,0,"(0,0) :",correct,correct,
V2,Ericson2022figure2,Ericson2022figure2_5,1,error importing source code Ericson2022figure2_5,"expected an indented block after function definition on line 1 (Ericson2022figure2_5.py, line 2)",should import,import error
V2,Ericson2022figure2,Ericson2022figure2_6,0,"(0,0) :",correct,correct,
V2,Ericson2022figure2,Ericson2022figure2_7,0,"(0,0) :",correct,correct,
V2,Ericson2022figure2,Ericson2022figure2_8,0,"(0,0) :",correct,correct,
V2,Ericson2022figure2,Ericson2022figure2_9,1,error importing source code Ericson2022figure2_9,"expected an indented block after function definition on line 1 (Ericson2022figure2_9.py, line 2)",should import,import error
V3,Ericson2022figure2,Ericson2022figure2_0,0,"(0,0) :",correct,correct,
V3,Ericson2022figure2,Ericson2022figure2_1,0,"(0,0) :",correct,correct,
V3,Ericson2022figure2,Ericson2022figure2_10,0,"(0,0) :",correct,correct,
V3,Ericson2022figure2,Ericson2022figure2_11,0,"(0,0) :",correct,correct,
V3,Ericson2022figure2,Ericson2022figure2_12,0,"(0,0) :",correct,correct,
V3,Ericson2022figure2,Ericson2022figure2_13,1,error importing source code Ericson2022figure2_13,"expected an indented block after function definition on line 1 (Ericson2022figure2_13.py, line 2)",should import,import error
V3,Ericson2022figure2,Ericson2022figure2_14,1,error importing source code Ericson2022figure2_14,"expected an indented block after function definition on line 1 (Ericson2022figure2_14.py, line 2)",should import,import error
V3,Ericson2022figure2,Ericson2022figure2_15,0,"(0,0) :",correct,correct,
V3,Ericson2022figure2,Ericson2022figure2_16,0,"(0,0) :",correct,correct,
V3,Ericson2022figure2,Ericson2022figure2_17,0,"(0,0) :",correct,correct,
V3,Ericson2022figure2,Ericson2022figure2_18,0,"(0,0) :",correct,correct,
V3,Ericson2022figure2,Ericson2022figure2_19,0,"(0,0) :",correct,correct,
V3,Ericson2022figure2,Ericson2022figure2_2,0,"(0,0) :",correct,correct,
V3,Ericson2022figure2,Ericson2022figure2_3,0,"(0,0) :",correct,correct,
V3,Ericson2022figure2,Ericson2022figure2_4,1,error importing source code Ericson2022figure2_4,"expected an indented block after function definition on line 1 (Ericson2022figure2_4.py, line 2)",should import,import error
V3,Ericson2022figure2,Ericson2022figure2_5,0,"(0,0) :",correct,correct,
V3,Ericson2022figure2,Ericson2022figure2_6,0,"(0,0) :",correct,correct,
V3,Ericson2022figure2,Ericson2022figure2_7,0,"(0,0) :",correct,correct,
V3,Ericson2022figure2,Ericson2022figure2_8,0,"(0,0) :",correct,correct,
V3,Ericson2022figure2,Ericson2022figure2_9,0,"(0,0) :",correct,correct,
V1,Ericson2022figure3,Ericson2022figure3_0,0,a b = 'ab' 'a b',a b,,
V1,Ericson2022figure3,Ericson2022figure3_1,0,a b = 'ab' 'a b',a b,,
V1,Ericson2022figure3,Ericson2022figure3_10,0,a b = 'ab' 'a b',a b,,
V1,Ericson2022figure3,Ericson2022figure3_11,0,a b = 'ab' 'a b',a b,,
V1,Ericson2022figure3,Ericson2022figure3_12,1,a b = 'ab' 'a b',a b,ab,output incorrect
V1,Ericson2022figure3,Ericson2022figure3_13,0,a b = 'ab' 'a b',a b,,
V1,Ericson2022figure3,Ericson2022figure3_14,0,a b = 'ab' 'a b',a b,,
